"","name","inDegree1.x","outDegree1.x","TotalDegree.x","betweenness1.x","inCloseness1.x","outCloseness1.x","County","Orgtype","address","lon","lat","inDegree1.y","outDegree1.y","TotalDegree.y","betweenness1.y","inCloseness1.y","outCloseness1.y","inDegreeR","outDegreeR","TotalDegreeR","betweennessR","inClosenessR","outClosenessR","inDegreeM","outDegreeM","TotalDegreeM","betweennessM","inClosenessM","outClosenessM","inDegreeE","outDegreeE","TotalDegreeE","betweennessE","inClosenessE","outClosenessE"
"612","Texas Environmental Justice Advocacy Services",0,7,7,0,0.00125786163522013,0.00126903553299492,"Harris","NGO","Houston, TX",-95.3698028,29.7604267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","Texas Farm Bureau",1,0,1,0,0.00126262023913455,0.00125786163522013,"McLennan","NGO","Waco, TX",-97.1466695,31.549333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","Texas Farmers' Market",1,6,7,0.000398242175712548,0.00145281285794271,0.00253250149908779,"Travis","NGO","Austin, TX",-97.7430608,30.267153,1,6,7,0.000398242175712548,0.00145281285794271,0.00253250149908779,1,2,3,1.44914934933194e-05,0.00271725236116082,0.00396715367388291,1,2,3,1.9801509667097e-06,0.00199599214301304,0.00210914732582762,0,2,2,0,0.00420168067226891,0.00436608820603515
"615","Texas Fire Chiefs Association",1,0,1,0,0.00125944584382872,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","Texas Floating Classroom",1,5,6,0.0114204466302166,0.00145390622854161,0.00253623072672274,"San Patricio","NGO","Aransas Pass, TX",-97.1505561,27.909532,1,5,6,0.0114204466302166,0.00145390622854161,0.00253623072672274,1,0,1,0,0.00270266343122012,0.00268096514745308,1,0,1,0,0.00199997614342572,0.00198412698412698,0,1,1,0,0.00420168067226891,0.00421940928270042
"617","Texas Floodplain Management Association",1,0,1,0,0.00126103204514304,0.00125786163522013,"Williamson","NGO","Cedar Park, TX",-97.8202888,30.505198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","Texas Forest Country Partnership",1,0,1,0,0.00125944584382872,0.00125786163522013,"Angelina","NGO","Lufkin, TX",-94.729097,31.3382406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","Texas Foundation for Conservation",1,10,11,0.00063030778437311,0.00126103204514304,0.00269005729076673,"Travis","NGO","Austin, TX",-97.7430608,30.267153,1,10,11,0.00063030778437311,0.00126103204514304,0.00269005729076673,0,6,6,0,0.00268096514745308,0.00272479564032698,1,9,10,0.000360387475941166,0.00198807157057654,0.00263986564500892,0,2,2,0,0.00420168067226891,0.00425524274633726
"620","Texas Game Wardens",1,0,1,0,0.00126103204514304,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","Texas General Land Office",2,0,2,0,0.00145998554724635,0.00125786163522013,"Travis","State Agency","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","Texas Ground Water Association",1,0,1,0,0.0014566615665166,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","Texas Health and Human Services Commission",1,0,1,0,0.00126103204514304,0.00125786163522013,"Travis","State Agency","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","Texas Hill Country Conservation Network",5,10,15,0.0116543901033201,0.0014548332896639,0.0025378033617904,"Hays","NGO","Dripping Springs, TX",-98.0866781,30.1902067,5,10,15,0.0116543901033201,0.0014548332896639,0.0025378033617904,3,10,13,0.00434522256863792,0.0030364620319808,0.00372432021144528,4,10,14,0.0120523648722979,0.00223078662947211,0.00258082391392465,1,0,1,0,0.00421940928270042,0.00420168067226891
"625","Texas Hill Country River Region, Inc.",1,4,5,0,0.00125944584382872,0.00257830714976912,"Uvalde","NGO","Concan, TX",-99.7214883,29.5014937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","Texas Historical Commission",2,0,2,0,0.00146097951868637,0.00125786163522013,"Travis","State Agency","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","Texas Hotel and Lodging Association",1,0,1,0,0.00145624479585062,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","Texas Housers",1,0,1,0,0.00145675510552301,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,1,0,1,0,0.00145675510552301,0.00125786163522013,1,0,1,0,0.00270992839087075,0.00268096514745308,1,0,1,0,0.00202407970769553,0.00198412698412698,1,0,1,0,0.00421940928270042,0.00420168067226891
"629","Texas Hunger at Baylor",1,0,1,0,0.00145437227534161,0.00125786163522013,"McLennan","University","Waco, TX",-97.1466695,31.549333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","Texas International Produce Association",1,0,1,0,0.00145464138692911,0.00125786163522013,"Hidalgo","NGO","Mission, TX",-98.3252932,26.2159066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","Texas Land Conservancy",2,0,2,0,0.00145706520642063,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","Texas Land Conservation Assistance Network",0,3,3,0,0.00125786163522013,0.00126262626262626,"Cumberland","NGO","Yarmouth, ME",-70.1867227,43.8006208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","Texas Land Trust Council",5,10,15,0.00338436205896464,0.00145496391909374,0.00253494326707575,"Hays","NGO","Wimberley, TX",-98.0986204,29.9974362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","Texas Living Waters Project",2,0,2,0,0.00145578822498345,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","Texas Master Gardeners",1,0,1,0,0.00125944584382872,0.00125786163522013,"Brazos","NGO","College Station, TX",-96.3344068,30.627977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","Texas Master Naturalist",10,10,20,0.0118694445843048,0.00145487060996458,0.00253264690308957,"Kerr","NGO","Kerrville, TX",-99.1403189,30.0474332,10,10,20,0.0118694445843048,0.00145487060996458,0.00253264690308957,4,0,4,0,0.0027247557241844,0.00268096514745308,6,2,8,0.00149699413083253,0.00226467423359012,0.00200800006387277,1,0,1,0,0.00421940928270042,0.00420168067226891
"637","Texas Master Naturalist, Mid-Coast Chapter",1,0,1,0,0.00145601513962342,0.00125786163522013,"Brazos","NGO","College Station, TX",-96.3344068,30.627977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","Texas Midwest Community Network",2,0,2,0,0.00145810072280661,0.00125786163522013,"Taylor","NGO","Abilene, TX",-99.7331439,32.4487364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","Texas Mining and Reclamation Association",0,4,4,0,0.00125786163522013,0.00126422250316056,"Travis","NGO","Austin, TX",-97.7430608,30.267153,0,4,4,0,0.00125786163522013,0.00126422250316056,0,4,4,0,0.00268096514745308,0.002710027100271,0,2,2,0,0.00198412698412698,0.00199203187250996,0,3,3,0,0.00420168067226891,0.00425531914893617
"640","Texas Mountain Trail",1,0,1,0,0.00125944584382872,0.00125786163522013,"Brewster","NGO","Alpine, TX",-103.6610115,30.3584919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","Texas Municipal League",5,2,7,0.000346493192427866,0.00146265351875015,0.00126103404791929,"Travis","NGO","Austin, TX",-97.7430608,30.267153,5,2,7,0.000346493192427866,0.00146265351875015,0.00126103404791929,2,0,2,0,0.00269541778975741,0.00268096514745308,4,2,6,3.16824154673552e-05,0.002,0.00199203187250996,1,0,1,0,0.00421940928270042,0.00420168067226891
"642","Texas Natural Resources Conservation Service",1,0,1,0,0.00125944584382872,0.00125786163522013,"Bell","Federal Agency","Temple, TX",-97.342782,31.0982344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","Texas Oil and Gas Association",1,0,1,0,0.00145624479585062,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","Texas Organic Farmers and Gardeners Association",4,0,4,0,0.00145493459207775,0.00125786163522013,"Hays","NGO","Wimberley, TX",-98.0986204,29.9974362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","Texas Organization of Rural and Community Hospitals",1,0,1,0,0.00145783032984788,0.00125786163522013,"Williamson","NGO","Round Rock, TX",-97.678896,30.5082551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","Texas Organizing Project",1,0,1,0,0.00145675510552301,0.00125786163522013,"Harris","NGO","Houston, TX",-95.3698028,29.7604267,1,0,1,0,0.00145675510552301,0.00125786163522013,1,0,1,0,0.00270992839087075,0.00268096514745308,1,0,1,0,0.00202407970769553,0.00198412698412698,1,0,1,0,0.00421940928270042,0.00420168067226891
"647","Texas Ornithological Society",1,0,1,0,0.00145645047976653,0.00125786163522013,"Bexar","NGO","San Antonio, TX",-98.4936282,29.4241219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","Texas Parks and Wildlife Foundation",23,0,23,0,0.0014722051742264,0.00125786163522013,"Dallas","NGO","Dallas, TX",-96.7969879,32.7766642,23,0,23,0,0.0014722051742264,0.00125786163522013,9,0,9,0,0.00309288636136885,0.00268096514745308,10,0,10,0,0.00225106287760125,0.00198412698412698,1,0,1,0,0.0042912238135762,0.00420168067226891
"649","Texas Public Health Association",1,0,1,0,0.00145731124240372,0.00125786163522013,"Gregg","NGO","Longview, TX",-94.7404891,32.5007037,1,0,1,0,0.00145731124240372,0.00125786163522013,1,0,1,0,0.00269539825958424,0.00268096514745308,1,0,1,0,0.00199202398349353,0.00198412698412698,1,0,1,0,0.00421940928270042,0.00420168067226891
"650","Texas Renewable Energy Industries Association",1,0,1,0,0.00145641842130847,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","Texas Rural Funders Collaborative",1,0,1,0,0.00145783032984788,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","Texas Rural Water Association",2,0,2,0,0.00146115427507241,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,2,0,2,0,0.00146115427507241,0.00125786163522013,2,0,2,0,0.00305463861654432,0.00268096514745308,2,0,2,0,0.00224050458123054,0.00198412698412698,1,0,1,0,0.00421940928270042,0.00420168067226891
"653","Texas Speleological Association",1,0,1,0,0.00125944584382872,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","Texas Speleology Survey",1,0,1,0,0.00125944584382872,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","Texas State Aquarium",1,0,1,0,0.00145573484358184,0.00125786163522013,"Nueces","State Agency","Corpus Christie, TX",-97.396381,27.8005828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","Texas State Soil and Water Conservation Board",1,0,1,0,0.00145561741827735,0.00125786163522013,"Bell","State Agency","Temple, TX",-97.342782,31.0982344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","Texas State University",2,0,2,0,0.00126103404791929,0.00125786163522013,"Hays","University","San Marcos, TX",-97.9413941,29.8832749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","Texas Stream Team",1,1,2,0.000933927064490146,0.00145428703303466,0.00252945186714325,"Hays","NGO","San Marcos, TX",-97.9413941,29.8832749,1,1,2,0.000933927064490146,0.00145428703303466,0.00252945186714325,0,1,1,0,0.00268096514745308,0.00268817204301075,1,1,2,0.00119205088195924,0.00223425472280583,0.00201199195203219,0,1,1,0,0.00420168067226891,0.00421940928270042
"659","Texas Taxpayers and Research Association",1,0,1,0,0.00145624479585062,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","Texas Tech University",1,0,1,0,0.00126262224695873,0.00125786163522013,"Lubbock","University","Lubbock, TX",-101.8551665,33.5778631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","Texas Travel Alliance",2,0,2,0,0.00145624746669797,0.00125786163522013,"Travis","NGO","West Lake Hills, TX",-97.8019515,30.2979843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","Texas Trees Foundation",3,5,8,0.00056365930390376,0.00145388759288218,0.00253157292301021,"Dallas","NGO","Dallas, TX",-96.7969879,32.7766642,3,5,8,0.00056365930390376,0.00145388759288218,0.00253157292301021,1,2,3,0,0.00268817204301075,0.00381569769827268,3,3,6,0.0005306804590782,0.00199600798403194,0.00263882695485665,0,2,2,0,0.00420168067226891,0.0043100312795519
"663","Texas Voluntary Organizations Active in Disaster",1,6,7,7.94102045289228e-06,0.00125944584382872,0.00126742712294043,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","Texas Water Conservation Association",8,0,8,0,0.00146121612196186,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,8,0,8,0,0.00146121612196186,0.00125786163522013,2,0,2,0,0.00304543593941875,0.00268096514745308,5,0,5,0,0.00224072415928297,0.00198412698412698,1,0,1,0,0.00421940928270042,0.00420168067226891
"665","Texas Water Development Board",4,0,4,0,0.00145704648969241,0.00125786163522013,"Travis","State Agency","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","Texas Water Foundation",7,10,17,0.00348649991585277,0.00145506790622326,0.00253337417362228,"Travis","NGO","Austin, TX",-97.7430608,30.267153,7,10,17,0.00348649991585277,0.00145506790622326,0.00253337417362228,4,7,11,0.0015962035047332,0.0030371809735308,0.00371888433469959,4,7,11,0.00100828658605503,0.00223106368067846,0.00257720073985644,0,4,4,0,0.00420168067226891,0.00495753671087311
"667","Texas Water Journal",1,0,1,0,0.00145688340712552,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","Texas Water Resources Institute",1,0,1,0,0.0014566615665166,0.00125786163522013,"Brazos","University","College Station, TX",-96.3344068,30.627977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","Texas Water Trade",5,0,5,0,0.00145716681990776,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,5,0,5,0,0.00145716681990776,0.00125786163522013,3,0,3,0,0.00304640859545823,0.00268096514745308,4,0,4,0,0.00223620156934225,0.00198412698412698,1,0,1,0,0.00421940928270042,0.00420168067226891
"670","Texas Water Utilities Association",2,0,2,0,0.00146062475740568,0.00125786163522013,"Travis","NGO","Hutto, TX",-97.5466702,30.5426995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","Texas Well Owners Network",1,0,1,0,0.0014566615665166,0.00125786163522013,"Brazos","NGO","College Station, TX",-96.3344068,30.627977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","Texas Wildlife Association",3,0,3,0,0.00127386695630829,0.00125786163522013,"Comal","NGO","New Braunfels, TX",-98.1244531,29.7030024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","Texas Workforce Commission",1,0,1,0,0.00125944584382872,0.00125786163522013,"Travis","State Agency","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","Texas Zoo",1,0,1,0,0.00126103204514304,0.00125786163522013,"Victoria","NGO","Victoria, TX",-97.0035982,28.8052674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","The Aransas Project",0,10,10,0,0.00125786163522013,0.0025806703242414,"Harris","NGO","Rockport, TX",-97.0544341,28.0205733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","The Association for the Advancement of Mexican Americans",1,0,1,0,0.00125944584382872,0.00125786163522013,"Bexar","NGO","San Antonio, TX",-98.4936282,29.4241219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","The Austin Common",2,10,12,0.00135660611978901,0.00145640239260867,0.00127388535031847,"Travis","Private","Austin, TX",-97.7430608,30.267153,2,10,12,0.00135660611978901,0.00145640239260867,0.00127388535031847,0,3,3,0,0.00268096514745308,0.0027027027027027,0,9,9,0,0.00198412698412698,0.00202020202020202,0,1,1,0,0.00420168067226891,0.00421940928270042
"678","The Battle of Flowers Association",1,0,1,0,0.00126103204514304,0.00125786163522013,"Bexar","NGO","San Antonio, TX",-98.4936282,29.4241219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","The Big Springs Group",1,0,1,0,0.00145606854158414,0.00125786163522013,"Harris","NGO","Houston, TX",-95.3698028,29.7604267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","The Big Thicket Association",1,0,1,0,0.00126262224695873,0.00125786163522013,"Jefferson","NGO","Beaumont, TX",-94.1265562,30.080174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","The Borderlands Research Institute",2,0,2,0,0.00145692885269605,0.00125786163522013,"Brewster","NGO","Alpine, TX",-103.6610115,30.3584919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","The Congress for the New Urbanism, Central Texas Chapter",0,3,3,0,0.00125786163522013,0.00127875178364937,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","The Conservation Fund",3,5,8,0.000574748371750478,0.00145688340712552,0.00126582278481013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","The Cynthia and George Mitchell Foundation",4,0,4,0,0.0014569582601643,0.00125786163522013,"Travis","NGO","Austin, TX",-97.7430608,30.267153,4,0,4,0,0.0014569582601643,0.00125786163522013,2,0,2,0,0.00304635870054785,0.00268096514745308,2,0,2,0,0.00223575428927016,0.00198412698412698,2,0,2,0,0.00438482886216466,0.00420168067226891
"685","The Flower Mound Chamber of Commerce",1,0,1,0,0.00125944584382872,0.00125786163522013,"Denton","NGO","Flower Mound, TX",-97.0969552,33.0145673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","The Garden Club of Houston",0,7,7,0,0.00125786163522013,0.0025554704447291,"Harris","NGO","Houston, TX",-95.3698028,29.7604267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","The Gardens at Texas A&M University",1,0,1,0,0.00125944584382872,0.00125786163522013,"Brazos","State Agency","College Station, TX",-96.3344068,30.627977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","The John Fairey Garden Conservation Foundation",0,5,5,0,0.00125786163522013,0.00262681668855681,"Waller","NGO","Hempstead, TX",-96.0782918,30.0974405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","The Lewisville Chamber of Commerce",1,0,1,0,0.00125944584382872,0.00125786163522013,"Denton","NGO","Lewisville, TX",-96.994174,33.046233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","The Livestock Conservancy",1,10,11,1.42938368152061e-05,0.00125944584382872,0.00127388535031847,"Chatham","NGO","Pittsboro, NC",-79.1772371,35.7201463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","The Matagorda Bay Foundation",2,10,12,0.0011259457738171,0.00145390889081767,0.00253625503098448,"Brazoria","NGO","Brazoria, TX",-95.5691126,29.0444147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","The Meadows Center for Water and the Environment",11,9,20,0.00267966686336639,0.00145505190723586,0.00253280040320651,"Hays","NGO","San Marcos, TX",-97.9413941,29.8832749,11,9,20,0.00267966686336639,0.00145505190723586,0.00253280040320651,7,9,16,0.00494380750880186,0.00303760258032907,0.00372048366287617,11,7,18,0.00277020134300753,0.00223128141205069,0.00257813861467335,3,2,5,0.000697275262819138,0.00436544483330263,0.00488810972465711
"693","The Meadows Foundation",3,0,3,0,0.00145691013947071,0.00125786163522013,"Dallas","NGO","Dallas, TX",-96.7969879,32.7766642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","The Museum of Fine Arts Houston",1,0,1,0,0.00125944584382872,0.00125786163522013,"Harris","Private","Houston, TX",-95.3698028,29.7604267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","The Nature Conservancy",23,11,34,0.0166787941663165,0.00145521724707353,0.00253426362725259,"Travis","NGO","Austin, TX",-97.7430608,30.267153,23,11,34,0.0166787941663165,0.00145521724707353,0.00253426362725259,11,10,21,0.00971033574720211,0.00303760258032907,0.00372048366287617,8,10,18,0.00912450736672735,0.00223135069912698,0.00257923586932555,3,4,7,0.000643638704140742,0.00436616864096093,0.00427350427350427
"696","The Nature Conservancy Houston Office",1,0,1,0,0.00145586029608605,0.00125786163522013,"Harris","NGO","Houston, TX",-95.3698028,29.7604267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","The Nature Conservancy of Texas",5,0,5,0,0.00145688340712552,0.00125786163522013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","The Noble Research Institute",1,0,1,0,0.00125944584382872,0.00125786163522013,"Carter","NGO","Ardmore, OK",-97.1436254,34.1742611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","The North Texas Conservancy",0,1,1,0,0.00125786163522013,0.00125944584382872,"Dallas","NGO","Garland, TX",-96.6388833,32.912624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
